year,month,day,hour,minute,temp_mean,humidity_mean,pressure,precipitation_hr,precipitation_lr,snowfall_hr,snowfall_lr,total_cloudcover_mean,high_cloudcover_mean,medium_cloudcover_mean,low_cloudcover_mean,sunshine_duration,shortwave_radiation,windspeed_mean,winddirection_mean,windspeed_mean_80m,winddirection_mean_80m,windspeed_mean_900m,winddirection_mean_900m,windgust_mean,temp_max,temp_min,humidity_max,humidity_min,pressure_max,pressure_min,total_cloudcover_max,total_cloudcover_min,high_cloudcover_max,high_cloudcover_min,medium_cloudcover_max,medium_cloudcover_min,low_cloudcover_max,low_cloudcover_min,wind_speed_max_10m,wind_speed_min_10m,wind_speed_max_80m,wind_speed_min_80m,wind_speed_max_900m,wind_speed_min_900m,wind_gust_max,wind_gust_min,dew_point_max,dew_point_min
2015,8,27,0,0,23.79,51.0,1013.71,0.0,0.0,0.0,0.0,12.52,41.75,0.0,0.0,619.97,5926.51,10.01,149.69,12.17,165.25,32.92,233.02,19.74,30.36,15.92,73,32,1016.4,1011.4,30.0,0.0,100,0,0,0,0,0,19.67,1.8,26.04,2.31,72.56,1.8,35.28,7.2,24.962471494988424,-0.7588680728400475
2015,8,28,0,0,25.92,48.29,1016.85,0.0,0.0,0.0,0.0,18.54,6.42,16.67,0.83,718.32,6106.29,5.73,186.98,6.87,230.77,26.21,261.34,15.73,30.93,21.08,72,35,1019.7,1014.0,100.0,0.0,18,0,100,0,10,0,12.25,0.36,12.98,0.36,63.49,4.38,24.12,2.16,25.27716083433581,5.017926217318876
2015,8,29,0,0,25.76,66.88,1019.7,0.0,0.0,0.0,0.0,6.51,9.33,3.71,0.0,722.62,6053.78,4.73,158.96,6.29,156.96,10.84,130.3,8.86,31.69,18.16,97,44,1022.1,1017.5,82.0,0.0,55,0,82,0,0,0,8.28,1.14,13.7,0.0,23.47,4.1,14.4,1.8,31.152637068757173,5.705699443554745
2015,8,30,0,0,27.18,50.58,1018.07,0.0,0.0,0.0,0.0,4.83,0.0,4.83,0.83,745.67,6078.7,5.38,218.81,5.33,244.46,14.59,269.13,7.29,32.33,22.16,80,29,1019.6,1016.6,96.0,0.0,0,0,96,0,10,0,11.09,0.8,11.09,0.8,30.1,6.13,13.32,3.24,28.423986751659555,3.2780509356778005
2015,8,31,0,0,26.17,46.33,1014.69,0.0,0.0,0.0,0.0,12.74,17.17,10.04,5.88,690.44,5876.67,7.56,162.33,10.04,184.98,20.98,239.54,15.01,32.35,20.81,65,30,1017.4,1011.8,100.0,0.0,100,0,100,0,71,0,15.63,0.0,27.29,0.51,66.94,2.9,34.2,2.16,24.90842867638784,2.592546927250698
2015,9,1,0,0,20.08,68.5,1013.67,5.4,7.2,0.0,0.0,68.49,61.62,50.54,44.75,118.66,2826.64,16.38,232.19,21.05,239.28,36.77,276.61,26.54,25.76,14.87,89,45,1017.5,1010.6,100.0,6.0,100,0,100,0,100,0,45.35,1.08,56.98,2.9,75.68,16.1,55.44,12.6,23.804315244791074,3.0431745364611387
2015,9,2,0,0,17.24,71.21,1015.95,0.0,0.0,0.0,0.0,69.29,1.54,3.96,68.71,254.57,4472.25,7.16,225.07,8.53,223.31,4.95,258.95,8.22,21.67,13.44,91,51,1018.3,1014.1,100.0,0.0,15,0,55,0,100,0,16.26,2.28,16.26,1.3,13.98,0.0,17.28,2.52,20.133708438575457,3.5044504819520457
2015,9,3,0,0,16.59,65.21,1015.14,0.4,0.2,0.0,0.0,57.42,6.04,23.62,43.54,268.24,4058.4,6.22,233.66,7.06,250.77,12.09,278.25,12.31,19.65,12.56,82,48,1016.8,1013.7,100.0,10.0,91,0,100,0,100,0,8.77,0.51,14.51,0.72,19.26,6.15,18.0,4.32,16.48782853509201,1.8422240804145644
2015,9,4,0,0,16.42,56.12,1016.25,0.0,0.0,0.0,0.0,65.79,0.0,0.0,65.79,435.96,5114.83,7.78,240.09,9.65,230.56,12.21,300.3,15.15,21.0,13.03,70,36,1017.5,1014.9,100.0,0.0,0,0,0,0,100,0,16.34,0.0,25.7,0.36,21.79,6.3,24.84,4.68,15.313230874504688,-1.6959001694638989
2015,9,5,0,0,14.68,60.42,1018.35,0.0,0.0,0.0,0.0,61.0,2.0,1.92,61.0,384.62,4897.67,10.56,299.46,13.16,303.45,20.42,310.73,17.1,18.23,11.44,77,43,1020.7,1017.0,100.0,0.0,24,0,26,0,100,0,18.28,1.8,20.78,0.36,28.46,13.58,21.6,10.08,14.12679228940702,-0.698763538488795
2015,9,6,0,0,13.21,62.67,1024.03,3.9,0.3,0.0,0.0,87.96,0.0,0.0,87.96,60.0,4113.58,11.26,280.84,14.89,294.9,21.29,285.98,15.63,16.58,9.82,90,45,1026.6,1020.8,100.0,0.0,0,0,0,0,100,0,16.55,3.6,21.67,6.64,37.73,12.85,24.12,7.92,14.93134170156843,-1.5492562351554162
2015,9,7,0,0,13.62,62.67,1025.98,0.0,0.0,0.0,0.0,22.83,0.0,0.0,22.83,723.36,5841.96,8.61,171.86,11.53,156.69,11.69,141.82,12.88,18.64,8.41,79,45,1027.5,1024.6,100.0,0.0,0,0,0,0,100,0,19.08,0.8,22.96,0.36,20.63,7.28,23.4,1.8,14.921728075266756,-2.833036827803645
2015,9,8,0,0,14.93,65.75,1022.53,0.0,0.0,0.0,0.0,3.83,0.0,0.0,3.83,726.48,5532.24,7.09,98.92,9.17,147.9,19.67,83.09,14.01,22.01,8.88,86,41,1025.6,1019.5,10.0,0.0,0,0,0,0,10,0,12.66,0.8,23.32,0.36,31.61,7.9,21.6,7.92,19.555439000582865,-3.6537769865414615
2015,9,9,0,0,14.8,61.38,1019.44,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.25,761.36,5665.74,10.31,110.86,13.78,118.26,28.58,96.47,17.97,21.94,7.85,79,40,1021.8,1017.5,10.0,0.0,0,0,0,0,10,0,19.91,0.36,29.74,0.36,42.01,16.66,34.2,6.84,18.126089488985542,-4.908334763039445
2015,9,10,0,0,14.24,62.5,1017.77,0.0,0.0,0.0,0.0,17.75,0.0,17.75,0.0,538.08,5675.53,8.86,111.85,11.13,108.64,21.4,96.46,11.79,20.92,7.77,80,41,1019.9,1015.8,69.0,0.0,0,0,69,0,0,0,18.71,1.08,25.01,0.8,30.43,13.7,26.28,2.16,17.334915279078047,-4.654030168909474
2015,9,11,0,0,16.56,59.96,1016.17,0.3,0.4,0.0,0.0,35.04,2.58,23.38,22.83,577.12,5443.24,7.74,162.08,11.88,177.22,14.65,213.47,15.91,23.42,8.97,78,38,1017.7,1015.0,100.0,0.0,27,0,100,0,100,0,12.76,0.51,28.53,0.51,40.09,7.73,22.68,7.56,19.357599143933953,-4.5829075451196
2015,9,12,0,0,19.9,63.5,1015.13,3.3,9.0,0.0,0.0,77.43,22.62,32.67,74.71,240.45,4484.71,10.75,165.37,12.85,174.84,30.47,234.01,21.51,27.49,13.92,93,32,1017.0,1012.8,100.0,1.5,100,0,100,0,100,0,19.17,2.16,24.61,2.88,61.49,10.0,37.08,3.24,26.252635223608344,-2.5053705218997218
2015,9,13,0,0,19.87,72.83,1010.37,5.3,10.7,0.0,0.0,65.11,55.58,63.21,48.62,494.2,4429.53,11.43,146.39,13.83,176.4,21.78,211.57,16.65,25.78,15.01,94,45,1016.8,1005.6,100.0,0.0,100,0,100,0,100,0,23.84,1.02,25.28,2.81,38.71,7.29,33.84,6.12,24.737813495184014,3.1703669478325294
2015,9,14,0,0,16.74,70.38,1007.3,16.8,32.9,0.0,0.0,95.08,29.75,87.5,56.21,60.0,2687.8,12.94,212.15,17.78,220.8,35.59,249.85,27.52,21.7,12.92,94,45,1011.3,1004.3,100.0,50.0,100,0,100,0,100,0,27.21,4.68,32.11,6.48,53.3,6.29,44.64,10.08,20.689778328654924,1.270879235727689
2015,9,15,0,0,15.38,63.17,1009.11,0.0,0.0,0.0,0.0,91.96,62.12,80.33,55.25,0.0,2107.52,9.95,183.01,14.65,193.94,31.56,210.62,26.91,19.49,10.0,78,45,1012.0,1004.0,100.0,0.0,100,0,100,0,100,0,19.67,5.05,29.97,5.48,48.8,5.6,37.44,15.48,15.548038666770802,-1.385417705641346
2015,9,16,0,0,19.1,64.58,1000.05,0.4,0.0,0.0,0.0,71.53,65.29,60.75,57.54,217.91,2056.79,14.98,142.87,21.95,150.56,42.8,205.48,30.93,26.86,14.3,74,43,1003.9,997.3,100.0,0.0,100,0,100,0,100,0,23.71,6.13,36.67,7.24,95.28,15.84,46.8,0.72,21.824143074608614,1.8878854509586775
2015,9,17,0,0,15.43,75.46,1007.34,34.1,11.9,0.0,0.0,67.08,2.88,66.67,61.21,156.68,1123.18,11.36,180.89,14.96,215.0,41.73,244.98,24.67,20.41,11.04,97,43,1014.9,1000.5,100.0,0.0,68,0,100,0,100,0,20.89,2.6,29.8,1.08,92.24,8.05,46.8,5.76,19.916655033975122,-1.0607632870056205
2015,9,18,0,0,15.05,67.08,1018.4,1.6,1.0,0.0,0.0,39.92,0.0,11.83,36.42,349.46,4219.49,6.35,192.41,5.86,216.1,14.9,258.91,11.69,19.71,9.91,85,46,1021.0,1016.0,100.0,0.0,0,0,100,0,100,0,9.26,0.72,9.79,1.08,34.63,7.59,18.72,2.52,17.11340052288053,-1.1681856545259273
2015,9,19,0,0,13.74,74.54,1023.06,2.9,1.8,0.0,0.0,71.08,0.0,14.67,68.33,330.25,3074.95,9.77,243.14,12.32,263.54,21.54,270.57,14.72,16.3,10.53,84,67,1025.3,1021.1,100.0,0.0,0,0,100,0,100,0,15.83,3.42,19.16,4.68,29.6,12.48,18.36,7.56,13.589238371011332,4.661205551220051
2015,9,20,0,0,13.45,76.0,1023.6,0.0,0.0,0.0,0.0,29.27,2.38,0.21,28.71,516.36,4590.62,5.93,178.73,8.23,153.24,11.99,121.55,8.94,18.06,9.92,91,54,1025.7,1021.1,100.0,0.0,22,0,5,0,100,0,15.84,0.36,18.36,0.0,20.36,4.33,16.92,1.8,16.566052924312768,1.0466371427599137
2015,9,21,0,0,14.69,71.17,1015.91,0.0,0.0,0.0,0.0,21.81,22.5,7.54,16.38,758.77,5095.25,4.1,109.16,5.36,113.63,11.72,125.22,11.15,20.41,7.75,96,49,1021.3,1011.2,100.0,0.0,100,0,100,0,100,0,9.03,0.36,9.11,2.55,24.93,2.52,18.36,2.16,19.74923961363631,-2.2902253258060425
2015,9,22,0,0,14.92,69.62,1007.12,0.7,5.5,0.0,0.0,94.15,66.96,93.79,61.29,24.89,2065.69,12.51,225.9,16.56,251.39,43.7,260.2,25.57,19.45,11.04,82,50,1011.1,1004.6,100.0,8.7,100,0,100,0,100,0,27.42,2.04,33.35,6.19,56.72,29.5,37.44,14.04,16.292711449771705,1.0145623960643153
2015,9,23,0,0,11.92,73.25,1013.01,2.1,1.5,0.0,0.0,59.88,0.0,26.08,54.88,349.78,3440.74,17.55,265.31,23.93,268.49,37.23,289.95,24.25,14.33,9.19,82,64,1018.2,1008.9,100.0,0.0,0,0,100,0,100,0,29.16,8.7,33.84,16.07,54.7,22.96,34.92,15.12,11.296444970095191,2.736843641401694
2015,9,24,0,0,14.14,67.08,1019.65,0.0,0.0,0.0,0.0,41.06,9.21,0.04,38.79,479.41,4753.49,6.29,188.7,9.47,188.99,11.32,202.29,9.82,18.72,10.9,84,47,1021.3,1018.1,100.0,0.0,48,0,1,0,100,0,8.79,1.3,16.52,1.14,24.49,1.08,15.12,3.6,15.957619301570253,0.030745610067970174
2015,9,25,0,0,14.54,69.29,1021.07,0.0,0.0,0.0,0.0,12.71,18.17,0.0,7.5,666.49,4840.71,6.76,188.05,10.1,124.91,9.36,103.98,9.86,19.8,9.39,84,51,1022.0,1019.8,100.0,5.1,42,0,0,0,100,0,12.14,0.36,19.47,2.31,20.15,4.35,22.32,3.96,17.014427278824407,-0.2338227557413223
2015,9,26,0,0,14.53,75.08,1021.41,0.0,0.6,0.0,0.0,38.44,16.88,0.0,36.88,342.38,4341.42,7.62,195.71,9.05,181.59,29.37,82.31,12.48,20.47,10.6,95,49,1023.0,1019.9,100.0,0.0,32,0,0,0,100,0,16.65,2.16,18.68,1.14,48.47,15.38,16.56,3.24,19.639906828281337,0.33013819257412497
2015,9,27,0,0,12.73,68.92,1025.4,0.0,0.0,0.0,0.0,26.68,10.21,0.0,25.0,482.21,4516.75,12.31,150.91,16.09,153.87,47.01,87.83,17.74,19.18,7.36,94,43,1028.9,1023.1,100.0,0.0,26,0,0,0,100,0,25.81,3.42,28.36,2.31,59.56,34.52,30.6,8.64,18.18927355941588,-4.393820414923297
2015,9,28,0,0,10.89,65.96,1029.47,0.0,0.0,0.0,0.0,28.96,0.0,0.0,28.96,458.29,4653.81,13.6,154.06,17.04,144.71,53.85,85.54,25.02,17.68,3.8,94,39,1031.4,1028.0,100.0,0.0,0,0,0,0,100,0,24.99,3.88,29.09,0.72,82.52,33.79,33.84,5.76,16.70078802806054,-8.874899365793059
2015,9,29,0,0,11.28,62.54,1027.24,0.0,0.0,0.0,0.0,15.53,3.5,0.0,15.08,549.58,4675.17,14.79,109.57,20.11,103.26,63.42,89.4,23.59,17.89,3.09,93,41,1029.9,1025.4,100.0,0.0,21,0,0,0,100,0,27.45,2.31,32.11,1.61,85.05,34.93,34.2,7.92,16.74040586075295,-8.8763534595846
2015,9,30,0,0,11.06,66.0,1026.6,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,660.1,4608.42,8.18,99.43,11.62,98.62,38.59,93.55,14.46,18.15,4.95,90,42,1028.1,1025.1,35.0,0.0,0,0,0,0,35,0,22.35,0.36,27.12,1.14,67.67,18.0,27.36,2.52,16.48098705639704,-6.884978331839139
2015,10,1,0,0,10.37,69.54,1025.43,0.0,0.0,0.0,0.0,2.97,3.79,0.0,1.83,685.75,4536.33,6.76,150.47,9.47,163.48,28.09,105.68,14.13,17.7,3.95,89,47,1028.0,1022.9,14.0,0.0,38,0,0,0,14,0,14.69,1.08,21.25,1.08,55.15,6.49,26.64,7.56,15.861727468024595,-6.332584142001702
2015,10,2,0,0,12.86,71.62,1021.39,0.0,0.0,0.0,0.0,22.11,12.58,20.42,0.54,669.9,4417.07,6.0,158.38,8.02,173.92,16.97,108.73,9.63,19.45,6.04,92,48,1025.9,1017.8,73.0,0.0,33,0,73,0,8,0,13.8,0.8,16.39,0.72,26.28,5.24,16.2,3.24,18.113914357987586,-4.137948367172048
2015,10,3,0,0,15.55,72.04,1016.3,2.2,0.0,0.0,0.0,56.9,31.5,56.75,21.71,451.02,4086.88,6.03,150.42,9.33,159.0,14.11,170.11,10.14,20.54,10.78,95,54,1017.7,1014.9,100.0,0.0,100,0,100,0,100,0,11.44,2.55,20.33,3.26,26.48,6.52,22.32,2.52,19.709457349766723,1.8460064918639416
2015,10,4,0,0,14.03,72.17,1018.31,3.7,8.8,0.0,0.0,54.62,31.5,50.75,26.42,412.85,4052.17,5.87,170.34,9.24,173.5,17.16,210.47,11.91,17.78,10.95,96,57,1021.0,1016.1,100.0,0.0,100,0,100,0,100,0,11.53,0.51,23.68,1.61,39.61,1.08,21.24,6.12,17.132619698587334,2.7631190436745
2015,10,5,0,0,15.99,72.71,1013.13,10.4,7.7,0.0,0.0,95.21,57.04,87.0,56.29,32.55,2478.65,13.28,127.34,17.67,140.42,27.53,227.23,18.96,21.75,10.02,89,43,1017.4,1009.7,100.0,43.0,100,0,100,0,100,0,18.63,8.4,27.03,7.75,49.41,9.96,30.96,10.44,19.853180978107126,-1.9841190616197213
2015,10,6,0,0,16.97,80.08,1007.81,10.3,7.7,0.0,0.0,71.6,60.62,67.21,39.5,152.38,2657.54,11.77,154.13,15.24,168.74,34.07,240.62,18.61,23.79,12.59,94,51,1010.1,1003.9,100.0,0.0,100,0,100,0,100,0,23.54,5.82,29.63,4.58,72.25,10.69,39.6,8.64,22.763466136771648,2.720270168891917
2015,10,7,0,0,14.46,71.67,1015.27,0.0,0.3,0.0,0.0,38.83,2.29,12.12,31.83,287.6,3381.11,15.66,252.33,21.45,266.51,35.92,276.27,22.65,17.5,11.81,84,55,1019.1,1010.4,100.0,0.0,29,0,100,0,100,0,24.61,4.69,29.83,6.76,55.8,17.25,29.88,10.44,14.763702335842982,3.0619368546748618
2015,10,8,0,0,13.13,69.88,1020.17,0.0,0.0,0.0,0.0,51.24,17.75,4.92,46.58,393.27,3527.07,5.0,248.27,6.46,314.57,7.36,263.26,8.7,16.97,9.88,87,54,1021.4,1019.4,100.0,0.0,46,0,26,0,100,0,10.66,0.8,21.79,1.02,14.97,3.55,21.24,2.52,14.78874726965731,1.009452330520442
2015,10,9,0,0,13.33,77.38,1019.06,0.0,0.0,0.0,0.0,20.9,15.12,7.12,15.71,582.38,3940.03,3.09,209.05,3.76,235.67,19.17,98.69,7.62,18.32,9.42,90,59,1021.6,1017.1,100.0,0.0,44,0,30,0,100,0,7.42,0.51,13.63,1.08,39.66,4.69,15.12,1.8,16.648775606035702,1.812853297880588
2015,10,10,0,0,11.81,82.62,1015.43,0.0,0.0,0.0,0.0,48.29,0.0,0.0,48.29,257.46,2910.3,5.03,222.05,6.42,211.03,31.36,86.73,12.28,17.62,8.44,96,59,1019.0,1011.9,100.0,0.0,0,0,0,0,100,0,11.3,1.84,19.09,1.14,47.83,13.04,19.8,4.32,16.973429291054313,0.8921473378432352
2015,10,11,0,0,11.27,76.71,1012.03,0.0,0.0,0.0,0.0,54.37,14.71,11.58,42.71,267.45,3310.8,8.87,188.44,12.12,199.13,37.09,92.04,16.51,17.03,6.84,95,54,1013.4,1010.0,100.0,0.0,100,0,100,0,100,0,18.39,2.1,24.85,3.1,49.6,21.66,24.48,8.64,16.221846069095747,-1.817853602141692
2015,10,12,0,0,10.02,69.71,1014.41,0.0,0.0,0.0,0.0,62.88,46.83,53.96,14.46,210.33,3775.38,6.11,217.93,7.17,196.25,13.13,152.29,11.16,15.01,4.59,89,56,1015.5,1013.3,100.0,2.0,100,0,100,0,100,0,12.24,0.36,16.12,1.08,33.76,3.24,18.0,3.24,13.210110297959174,-3.4268437141300585
2015,10,13,0,0,9.46,70.29,1014.78,0.0,0.0,0.0,0.0,32.49,3.25,18.08,31.0,316.59,2645.08,10.05,239.58,13.32,280.47,23.5,281.84,15.1,14.03,5.56,86,47,1017.1,1012.7,100.0,0.0,26,0,100,0,100,0,24.22,0.0,29.44,0.36,35.27,16.34,28.08,1.44,11.72329224973002,-4.857103338438924
2015,10,14,0,0,6.34,73.29,1015.14,0.0,0.0,0.0,0.0,58.08,0.0,0.0,58.08,276.15,3408.7,13.71,294.08,17.6,303.62,17.78,201.52,15.96,9.58,3.1,84,61,1017.0,1013.8,100.0,0.0,0,0,0,0,100,0,20.21,8.21,25.41,11.27,29.27,5.0,19.8,12.24,7.010050897363788,-3.684863953616163
2015,10,15,0,0,5.35,83.71,1014.54,9.6,1.3,3.78,0.0,98.33,0.0,57.62,97.92,0.0,1687.44,11.91,330.03,15.22,322.04,14.26,145.59,13.83,8.58,3.01,93,71,1017.3,1013.3,100.0,60.0,0,0,100,0,100,50,16.1,6.92,19.81,9.42,23.07,7.42,18.72,8.28,7.5124547970418964,-1.7286542658454782
2015,10,16,0,0,7.0,71.46,1018.2,0.3,0.0,0.0,0.0,59.67,0.0,33.25,49.12,296.43,3269.86,4.27,290.27,5.7,311.27,8.52,289.39,7.36,10.84,3.88,94,48,1019.2,1017.4,100.0,0.0,0,0,71,0,100,0,7.17,1.8,12.57,2.62,17.37,3.32,14.76,3.96,9.91244399698213,-6.1220569735424615
2015,10,17,0,0,7.34,69.58,1018.54,1.7,0.0,0.0,0.0,51.88,1.12,51.5,50.38,282.11,2644.19,5.4,125.21,6.12,137.52,4.89,223.55,7.71,11.22,3.91,85,52,1019.8,1017.4,100.0,0.0,27,0,100,0,100,0,7.79,1.8,10.7,1.53,8.89,1.94,21.96,1.08,8.791051886928262,-5.043887275784853
2015,10,18,0,0,8.92,76.42,1017.56,2.9,0.1,0.0,0.0,79.21,0.0,52.12,73.83,268.72,2626.39,7.84,147.12,10.25,143.69,5.53,145.87,9.39,12.47,6.94,86,61,1018.8,1016.3,100.0,0.0,0,0,100,0,100,0,15.04,2.19,18.86,3.42,10.3,1.8,17.28,4.32,10.191664153825066,-0.0598384951172577
2015,10,19,0,0,7.63,74.12,1020.2,0.0,0.0,0.0,0.0,25.04,0.0,0.0,25.04,474.54,3480.79,5.79,155.89,7.84,146.49,12.5,126.16,11.4,11.65,4.09,87,60,1021.9,1019.1,100.0,0.0,0,0,0,0,100,0,11.3,0.36,22.45,0.0,29.16,2.9,24.84,2.88,9.558552978578433,-2.9720241286971887
2015,10,20,0,0,7.2,77.88,1021.77,0.0,0.3,0.0,0.0,60.75,0.79,0.0,60.75,336.38,3352.63,6.53,189.51,9.13,200.57,17.95,94.06,13.6,13.03,1.63,94,54,1023.4,1020.1,100.0,0.0,8,0,0,0,100,0,18.03,0.36,23.23,1.08,30.26,7.92,22.32,3.24,12.086056777754624,-6.6691271575685755
2015,10,21,0,0,9.87,70.29,1020.47,0.0,0.6,0.0,0.0,65.05,17.96,23.29,41.29,291.45,3332.16,7.14,229.04,8.74,243.7,11.27,198.96,10.31,13.05,6.96,82,60,1022.7,1018.8,100.0,1.8,100,0,100,0,100,0,14.58,1.53,15.6,2.52,17.38,2.55,14.76,4.68,10.046996547010727,-0.26816291098199
2015,10,22,0,0,9.88,77.33,1020.1,0.3,0.8,0.0,0.0,95.33,7.08,44.25,91.67,0.0,1249.56,9.71,244.37,11.96,264.43,19.62,276.63,14.86,12.32,7.1,90,63,1023.8,1018.0,100.0,39.0,32,0,100,0,100,0,15.16,3.4,18.45,1.94,28.2,9.83,22.68,7.2,10.725946381892731,0.536310773814607
2015,10,23,0,0,11.85,78.88,1023.4,0.0,0.0,0.0,0.0,55.3,1.0,0.0,55.0,253.66,2489.33,4.37,167.79,7.62,184.44,10.71,167.32,8.62,16.35,9.43,90,64,1025.8,1021.2,100.0,0.0,11,0,0,0,100,0,9.39,0.0,21.95,1.08,22.09,1.94,19.8,1.08,14.704313172884136,2.96445568808166
2015,10,24,0,0,13.3,71.42,1019.82,0.0,0.0,0.0,0.0,64.77,66.75,61.08,0.08,123.72,2823.08,8.32,138.3,12.18,157.29,32.42,249.62,14.32,20.12,5.91,95,54,1022.5,1017.4,100.0,2.1,100,7,100,0,2,0,14.12,0.51,24.08,1.3,56.97,10.09,22.32,3.24,19.292152401836915,-2.683283221146555
2015,10,25,0,0,14.34,75.67,1023.03,0.2,0.0,0.0,0.0,42.94,24.21,33.92,30.0,350.73,3017.1,6.26,265.03,9.61,252.33,23.38,200.58,12.54,17.77,10.04,94,59,1024.1,1021.5,100.0,0.0,100,0,100,0,100,0,13.32,0.51,19.21,2.41,42.13,5.99,18.36,7.92,16.79009905061886,2.395224656209061
2015,10,26,0,0,12.58,77.75,1018.88,0.0,0.0,0.0,0.0,13.62,0.0,0.0,13.62,561.25,3121.23,4.87,184.08,7.93,161.95,13.05,155.95,7.5,17.66,8.08,92,57,1021.9,1016.8,100.0,0.0,0,0,0,0,100,0,14.49,0.8,18.71,1.14,30.81,4.58,14.76,2.16,16.34240272958341,0.07797863646091986
2015,10,27,0,0,12.61,73.88,1015.85,0.0,0.0,0.0,0.0,23.08,16.38,22.38,0.71,585.06,3115.89,8.53,111.97,14.68,113.91,6.58,134.57,8.01,17.57,8.78,94,48,1018.1,1013.4,100.0,0.0,100,0,100,0,8,0,11.92,3.6,25.36,7.21,9.42,0.72,14.4,2.88,16.591629783815492,-1.6231816978920972
2015,10,28,0,0,14.04,70.12,1012.35,13.5,5.0,0.0,0.0,67.85,65.08,61.62,51.17,431.85,3053.59,11.57,169.6,15.69,165.96,12.15,218.25,11.98,19.71,10.34,93,53,1015.0,1008.9,100.0,6.0,100,0,100,0,100,0,20.19,3.08,28.53,1.8,36.0,0.72,25.92,2.88,18.54401290163659,1.1769558909771118
2015,10,29,0,0,12.12,78.58,1019.14,0.3,2.4,0.0,0.0,44.32,24.62,26.38,42.92,359.32,2795.49,8.4,184.8,13.24,183.6,17.92,191.16,13.65,15.48,8.84,88,64,1022.4,1016.1,100.0,0.0,100,0,100,0,100,0,15.16,2.97,21.35,2.19,35.28,1.3,29.52,3.24,13.49963167602502,2.4048886725528784
2015,10,30,0,0,11.31,80.92,1023.98,0.0,0.0,0.0,0.0,26.43,17.88,0.96,21.46,422.86,2962.81,12.66,117.19,19.69,115.03,17.23,152.35,17.8,16.98,7.97,93,61,1024.8,1022.7,100.0,0.0,100,0,23,0,100,0,22.55,8.16,26.3,10.95,29.66,6.3,25.92,9.36,15.838559015332883,0.9119452961194756
2015,10,31,0,0,11.86,81.92,1025.47,0.0,0.0,0.0,0.0,19.42,0.0,0.0,19.42,523.62,2930.77,9.69,111.51,16.4,114.03,12.04,159.84,12.96,16.86,8.65,97,60,1028.8,1023.9,100.0,0.0,0,0,0,0,100,0,18.06,3.1,23.19,6.16,19.21,4.55,21.24,6.12,16.380119855127163,1.3231297068490333
2015,11,1,0,0,10.88,81.96,1029.79,0.0,0.0,0.0,0.0,27.04,0.0,0.0,27.04,470.38,2904.96,4.26,150.79,6.54,137.67,11.99,106.66,6.48,16.21,6.49,96,56,1031.4,1028.6,100.0,0.0,0,0,0,0,100,0,7.29,0.51,13.89,1.8,21.6,1.48,12.96,2.16,15.570541978861922,-1.6509580271304272
2015,11,2,0,0,9.96,68.96,1027.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.76,2884.49,5.97,133.87,13.19,127.12,10.14,208.91,9.13,15.17,3.98,90,48,1030.7,1025.3,0.0,0.0,0,0,0,0,0,0,9.2,0.0,23.4,0.36,17.32,0.0,18.72,1.8,13.539516235676022,-6.030167664223598
2015,11,3,0,0,9.93,69.83,1022.61,0.0,0.0,0.0,0.0,35.03,37.17,32.71,12.88,223.1,2058.57,8.58,124.95,16.52,131.72,10.76,200.87,11.47,14.88,3.44,89,50,1025.8,1020.7,100.0,0.0,100,0,100,0,100,0,12.32,1.3,30.97,0.8,46.48,1.94,19.44,3.96,13.08195504543444,-5.993779998480816
2015,11,4,0,0,13.0,70.46,1021.58,0.0,0.0,0.0,0.0,38.42,8.0,4.25,33.71,399.44,2731.41,8.06,106.47,13.5,113.16,12.12,220.57,8.11,18.46,8.96,82,53,1022.8,1020.4,100.0,0.0,27,0,69,0,100,0,12.07,4.02,24.65,6.92,37.19,1.44,14.76,3.96,15.326826998054884,-0.10323113887551996
2015,11,5,0,0,12.88,66.21,1022.23,0.0,0.0,0.0,0.0,19.41,20.33,17.88,0.0,591.58,2682.46,7.48,127.66,11.36,134.97,5.67,178.83,8.05,18.41,10.32,80,52,1023.7,1020.6,100.0,0.0,100,0,100,0,0,0,11.53,3.67,22.69,3.24,9.66,1.94,20.52,1.8,14.89369357452698,0.8939783778952016
2015,11,6,0,0,14.19,71.25,1025.08,0.0,0.0,0.0,0.0,26.71,21.33,18.71,14.96,551.04,2670.0,7.69,177.73,9.83,200.15,22.37,260.42,12.91,20.05,9.05,85,60,1026.9,1023.4,100.0,0.0,100,0,99,0,100,0,18.36,3.42,20.83,3.32,40.04,14.26,22.32,2.52,17.446571243827222,1.6996719825624091
2015,11,7,0,0,16.74,76.5,1027.12,0.1,0.8,0.0,0.0,56.56,52.33,35.5,46.71,279.61,2194.74,5.43,145.37,6.58,177.02,14.72,267.21,9.49,21.04,13.6,91,63,1028.7,1025.7,100.0,3.3,100,0,100,0,100,0,8.56,1.3,13.48,0.72,31.69,3.56,15.48,3.24,19.511140567885935,6.688042131959749
